C,CParser.java,216,348,CPP14,CPP14Parser.java,6694,6845,0.904052
C,CParser.java,216,348,Java8,Java8Parser.java,14660,14799,0.916200
C,CParser.java,371,400,CPP14,CPP14Parser.java,2722,2747,0.901700
C,CParser.java,371,400,CPP14,CPP14Parser.java,8439,8466,0.904380
C,CParser.java,371,400,CPP14,CPP14Parser.java,14658,14685,0.903508
C,CParser.java,427,478,C,CParser.java,837,888,0.967038
C,CParser.java,427,478,C,CParser.java,1692,1743,0.960321
C,CParser.java,427,478,C,CParser.java,1770,1821,0.958612
C,CParser.java,427,478,C,CParser.java,1848,1899,0.951864
C,CParser.java,427,478,C,CParser.java,1926,1977,0.953747
C,CParser.java,427,478,C,CParser.java,2004,2055,0.950407
C,CParser.java,427,478,C,CParser.java,2261,2312,0.961626
C,CParser.java,427,478,C,CParser.java,2656,2707,0.963610
C,CParser.java,427,478,C,CParser.java,3136,3185,0.962718
C,CParser.java,427,478,C,CParser.java,3386,3437,0.963610
C,CParser.java,427,478,C,CParser.java,3629,3680,0.971374
C,CParser.java,427,478,C,CParser.java,5095,5144,0.962718
C,CParser.java,427,478,C,CParser.java,5227,5278,0.970502
C,CParser.java,427,478,C,CParser.java,5376,5427,0.970526
C,CParser.java,427,478,C,CParser.java,5509,5569,0.911130
C,CParser.java,427,478,C,CParser.java,6198,6247,0.970570
C,CParser.java,427,478,C,CParser.java,6733,6782,0.962718
C,CParser.java,427,478,C,CParser.java,7275,7326,0.963350
C,CParser.java,427,478,C,CParser.java,7506,7555,0.966008
C,CParser.java,427,478,C,CParser.java,7715,7764,0.970570
C,CParser.java,427,478,CPP14,CPP14Parser.java,3453,3504,0.966378
C,CParser.java,427,478,CPP14,CPP14Parser.java,3531,3582,0.966378
C,CParser.java,427,478,CPP14,CPP14Parser.java,3609,3660,0.966378
C,CParser.java,427,478,CPP14,CPP14Parser.java,3687,3738,0.965723
C,CParser.java,427,478,CPP14,CPP14Parser.java,3765,3816,0.965723
C,CParser.java,427,478,CPP14,CPP14Parser.java,4101,4152,0.967920
C,CParser.java,427,478,CPP14,CPP14Parser.java,4612,4661,0.966893
C,CParser.java,427,478,CPP14,CPP14Parser.java,5403,5452,0.966893
C,CParser.java,427,478,CPP14,CPP14Parser.java,7549,7600,0.967701
C,CParser.java,427,478,CPP14,CPP14Parser.java,8571,8620,0.967114
C,CParser.java,427,478,CPP14,CPP14Parser.java,9315,9366,0.967701
C,CParser.java,427,478,CPP14,CPP14Parser.java,10853,10904,0.967701
C,CParser.java,427,478,CPP14,CPP14Parser.java,12295,12346,0.967920
C,CParser.java,427,478,CPP14,CPP14Parser.java,12501,12550,0.966893
C,CParser.java,427,478,CPP14,CPP14Parser.java,13628,13679,0.967701
C,CParser.java,427,478,Java,JavaParser.java,1584,1651,0.908547
C,CParser.java,427,478,Java8,Java8Parser.java,1879,1930,0.966402
C,CParser.java,427,478,Java8,Java8Parser.java,2012,2063,0.959502
C,CParser.java,427,478,Java8,Java8Parser.java,2182,2233,0.966402
C,CParser.java,427,478,Java8,Java8Parser.java,15707,15758,0.953957
C,CParser.java,427,478,Java8,Java8Parser.java,15785,15836,0.957336
C,CParser.java,427,478,Java8,Java8Parser.java,15863,15914,0.955642
C,CParser.java,427,478,Java8,Java8Parser.java,15941,15992,0.959893
C,CParser.java,427,478,Java8,Java8Parser.java,16019,16070,0.963335
C,CParser.java,427,478,SimpleC,SimpleCParser.java,202,251,0.966112
C,CParser.java,501,566,CPP14,CPP14Parser.java,6442,6510,0.938986
C,CParser.java,501,566,CSharp,CSharpParser.java,3878,3948,0.933537
C,CParser.java,501,566,CSharp,CSharpParser.java,9626,9696,0.930093
C,CParser.java,837,888,C,CParser.java,1692,1743,0.976371
C,CParser.java,837,888,C,CParser.java,1770,1821,0.974633
C,CParser.java,837,888,C,CParser.java,1848,1899,0.967773
C,CParser.java,837,888,C,CParser.java,1926,1977,0.969687
C,CParser.java,837,888,C,CParser.java,2004,2055,0.966291
C,CParser.java,837,888,C,CParser.java,2261,2312,0.984830
C,CParser.java,837,888,C,CParser.java,2656,2707,0.963610
C,CParser.java,837,888,C,CParser.java,3136,3185,0.962718
C,CParser.java,837,888,C,CParser.java,3386,3437,0.963610
C,CParser.java,837,888,C,CParser.java,3629,3680,0.971374
C,CParser.java,837,888,C,CParser.java,5095,5144,0.962718
C,CParser.java,837,888,C,CParser.java,5227,5278,0.970502
C,CParser.java,837,888,C,CParser.java,5376,5427,0.970526
C,CParser.java,837,888,C,CParser.java,5509,5569,0.911130
C,CParser.java,837,888,C,CParser.java,6198,6247,0.970570
C,CParser.java,837,888,C,CParser.java,6733,6782,0.962718
C,CParser.java,837,888,C,CParser.java,7275,7326,0.981231
C,CParser.java,837,888,C,CParser.java,7506,7555,0.966008
C,CParser.java,837,888,C,CParser.java,7715,7764,0.970570
C,CParser.java,837,888,CPP14,CPP14Parser.java,3453,3504,0.966378
C,CParser.java,837,888,CPP14,CPP14Parser.java,3531,3582,0.966378
C,CParser.java,837,888,CPP14,CPP14Parser.java,3609,3660,0.966378
C,CParser.java,837,888,CPP14,CPP14Parser.java,3687,3738,0.965723
C,CParser.java,837,888,CPP14,CPP14Parser.java,3765,3816,0.965723
C,CParser.java,837,888,CPP14,CPP14Parser.java,4101,4152,0.984090
C,CParser.java,837,888,CPP14,CPP14Parser.java,4612,4661,0.966893
C,CParser.java,837,888,CPP14,CPP14Parser.java,5403,5452,0.966893
C,CParser.java,837,888,CPP14,CPP14Parser.java,7549,7600,0.967701
C,CParser.java,837,888,CPP14,CPP14Parser.java,8571,8620,0.967114
C,CParser.java,837,888,CPP14,CPP14Parser.java,9315,9366,0.967701
C,CParser.java,837,888,CPP14,CPP14Parser.java,10853,10904,0.967701
C,CParser.java,837,888,CPP14,CPP14Parser.java,12295,12346,0.967920
C,CParser.java,837,888,CPP14,CPP14Parser.java,12501,12550,0.966893
C,CParser.java,837,888,CPP14,CPP14Parser.java,13628,13679,0.967701
C,CParser.java,837,888,Java,JavaParser.java,1584,1651,0.906429
C,CParser.java,837,888,Java8,Java8Parser.java,1879,1930,0.966402
C,CParser.java,837,888,Java8,Java8Parser.java,2012,2063,0.959502
C,CParser.java,837,888,Java8,Java8Parser.java,2182,2233,0.966402
C,CParser.java,837,888,Java8,Java8Parser.java,15707,15758,0.970787
C,CParser.java,837,888,Java8,Java8Parser.java,15785,15836,0.973336
C,CParser.java,837,888,Java8,Java8Parser.java,15863,15914,0.972501
C,CParser.java,837,888,Java8,Java8Parser.java,15941,15992,0.976827
C,CParser.java,837,888,Java8,Java8Parser.java,16019,16070,0.980330
C,CParser.java,837,888,SimpleC,SimpleCParser.java,202,251,0.966112
C,CParser.java,921,1017,Java,JavaParser.java,7243,7339,0.927955
C,CParser.java,1034,1062,Java,JavaParser.java,8265,8293,0.907591
C,CParser.java,1089,1149,C,CParser.java,6913,6975,0.912762
C,CParser.java,1089,1149,CPP14,CPP14Parser.java,11167,11232,0.907453
C,CParser.java,1089,1149,Java8,Java8Parser.java,13324,13379,0.907161
C,CParser.java,1176,1257,CPP14,CPP14Parser.java,2934,3015,0.971634
C,CParser.java,1176,1257,Java8,Java8Parser.java,16540,16621,0.993278
C,CParser.java,1284,1353,C,CParser.java,1380,1449,0.983147
C,CParser.java,1284,1353,C,CParser.java,1596,1665,0.982102
C,CParser.java,1284,1353,C,CParser.java,6058,6130,0.948174
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,1025,1096,0.965690
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,2472,2549,0.960416
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,2838,2907,0.966576
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,3042,3111,0.975878
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,3141,3210,0.970313
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,3357,3426,0.968036
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,11489,11560,0.963862
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,12707,12778,0.963862
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,14161,14232,0.964020
C,CParser.java,1284,1353,CPP14,CPP14Parser.java,14975,15046,0.964629
C,CParser.java,1284,1353,Java8,Java8Parser.java,16097,16166,0.983351
C,CParser.java,1284,1353,Java8,Java8Parser.java,16444,16513,0.995589
C,CParser.java,1380,1449,C,CParser.java,1596,1665,0.978341
C,CParser.java,1380,1449,C,CParser.java,6058,6130,0.945651
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,1025,1096,0.960727
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,2472,2549,0.958472
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,2838,2907,0.963432
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,3042,3111,0.965303
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,3141,3210,0.975980
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,3357,3426,0.964887
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,11489,11560,0.960727
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,12707,12778,0.960727
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,14161,14232,0.960884
C,CParser.java,1380,1449,CPP14,CPP14Parser.java,14975,15046,0.960884
C,CParser.java,1380,1449,Java8,Java8Parser.java,16097,16166,0.980152
C,CParser.java,1380,1449,Java8,Java8Parser.java,16444,16513,0.984407
C,CParser.java,1476,1569,CPP14,CPP14Parser.java,667,777,0.943378
C,CParser.java,1476,1569,CPP14,CPP14Parser.java,3237,3330,0.971105
C,CParser.java,1476,1569,CPP14,CPP14Parser.java,8801,8902,0.944633
C,CParser.java,1596,1665,C,CParser.java,6058,6130,0.947635
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,1025,1096,0.963924
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,2472,2549,0.959871
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,2838,2907,0.966027
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,3042,3111,0.967903
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,3141,3210,0.967193
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,3357,3426,0.975760
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,11489,11560,0.963315
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,12707,12778,0.963315
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,14161,14232,0.963472
C,CParser.java,1596,1665,CPP14,CPP14Parser.java,14975,15046,0.963472
C,CParser.java,1596,1665,Java8,Java8Parser.java,16097,16166,0.995593
C,CParser.java,1596,1665,Java8,Java8Parser.java,16444,16513,0.982792
C,CParser.java,1692,1743,C,CParser.java,1770,1821,0.981739
C,CParser.java,1692,1743,C,CParser.java,1848,1899,0.970405
C,CParser.java,1692,1743,C,CParser.java,1926,1977,0.985620
C,CParser.java,1692,1743,C,CParser.java,2004,2055,0.973336
C,CParser.java,1692,1743,C,CParser.java,2261,2312,0.983475
C,CParser.java,1692,1743,C,CParser.java,2656,2707,0.956917
C,CParser.java,1692,1743,C,CParser.java,3136,3185,0.956426
C,CParser.java,1692,1743,C,CParser.java,3386,3437,0.956917
C,CParser.java,1692,1743,C,CParser.java,3629,3680,0.964628
C,CParser.java,1692,1743,C,CParser.java,5095,5144,0.956426
C,CParser.java,1692,1743,C,CParser.java,5227,5278,0.963762
C,CParser.java,1692,1743,C,CParser.java,5376,5427,0.963792
C,CParser.java,1692,1743,C,CParser.java,5509,5569,0.913030
C,CParser.java,1692,1743,C,CParser.java,6198,6247,0.964226
C,CParser.java,1692,1743,C,CParser.java,6733,6782,0.956426
C,CParser.java,1692,1743,C,CParser.java,7275,7326,0.979869
C,CParser.java,1692,1743,C,CParser.java,7506,7555,0.966869
C,CParser.java,1692,1743,C,CParser.java,7715,7764,0.964226
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,3453,3504,0.976670
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,3531,3582,0.970832
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,3609,3660,0.969036
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,3687,3738,0.972867
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,3765,3816,0.968380
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,4101,4152,0.984518
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,4612,4661,0.967755
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,5403,5452,0.967755
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,7549,7600,0.968115
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,8571,8620,0.967977
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,9315,9366,0.968115
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,10853,10904,0.968115
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,12295,12346,0.968334
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,12501,12550,0.967755
C,CParser.java,1692,1743,CPP14,CPP14Parser.java,13628,13679,0.968115
C,CParser.java,1692,1743,Java,JavaParser.java,1584,1651,0.907237
C,CParser.java,1692,1743,Java8,Java8Parser.java,1879,1930,0.967264
C,CParser.java,1692,1743,Java8,Java8Parser.java,2012,2063,0.960358
C,CParser.java,1692,1743,Java8,Java8Parser.java,2182,2233,0.967264
C,CParser.java,1692,1743,Java8,Java8Parser.java,15707,15758,0.977858
C,CParser.java,1692,1743,Java8,Java8Parser.java,15785,15836,0.987994
C,CParser.java,1692,1743,Java8,Java8Parser.java,15863,15914,0.974257
C,CParser.java,1692,1743,Java8,Java8Parser.java,15941,15992,0.983051
C,CParser.java,1692,1743,Java8,Java8Parser.java,16019,16070,0.994633
C,CParser.java,1692,1743,Java8,Java8Parser.java,16924,16988,0.900521
C,CParser.java,1692,1743,SimpleC,SimpleCParser.java,202,251,0.968773
C,CParser.java,1770,1821,C,CParser.java,1848,1899,0.984572
C,CParser.java,1770,1821,C,CParser.java,1926,1977,0.979442
C,CParser.java,1770,1821,C,CParser.java,2004,2055,0.979538
C,CParser.java,1770,1821,C,CParser.java,2261,2312,0.981724
C,CParser.java,1770,1821,C,CParser.java,2656,2707,0.955214
C,CParser.java,1770,1821,C,CParser.java,3136,3185,0.954723
C,CParser.java,1770,1821,C,CParser.java,3386,3437,0.955214
C,CParser.java,1770,1821,C,CParser.java,3629,3680,0.962911
C,CParser.java,1770,1821,C,CParser.java,5095,5144,0.954723
C,CParser.java,1770,1821,C,CParser.java,5227,5278,0.962046
C,CParser.java,1770,1821,C,CParser.java,5376,5427,0.962077
C,CParser.java,1770,1821,C,CParser.java,5509,5569,0.911948
C,CParser.java,1770,1821,C,CParser.java,6198,6247,0.962510
C,CParser.java,1770,1821,C,CParser.java,6733,6782,0.954723
C,CParser.java,1770,1821,C,CParser.java,7275,7326,0.978125
C,CParser.java,1770,1821,C,CParser.java,7506,7555,0.965148
C,CParser.java,1770,1821,C,CParser.java,7715,7764,0.962510
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,3453,3504,0.968207
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,3531,3582,0.973138
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,3609,3660,0.970897
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,3687,3738,0.968448
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,3765,3816,0.970239
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,4101,4152,0.982765
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,4612,4661,0.966032
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,5403,5452,0.966032
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,7549,7600,0.966392
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,8571,8620,0.966254
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,9315,9366,0.966392
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,10853,10904,0.966392
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,12295,12346,0.966610
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,12501,12550,0.966032
C,CParser.java,1770,1821,CPP14,CPP14Parser.java,13628,13679,0.966392
C,CParser.java,1770,1821,Java,JavaParser.java,1584,1651,0.905622
C,CParser.java,1770,1821,Java8,Java8Parser.java,1879,1930,0.965542
C,CParser.java,1770,1821,Java8,Java8Parser.java,2012,2063,0.965763
C,CParser.java,1770,1821,Java8,Java8Parser.java,2182,2233,0.965542
C,CParser.java,1770,1821,Java8,Java8Parser.java,15707,15758,0.981428
C,CParser.java,1770,1821,Java8,Java8Parser.java,15785,15836,0.982239
C,CParser.java,1770,1821,Java8,Java8Parser.java,15863,15914,0.986707
C,CParser.java,1770,1821,Java8,Java8Parser.java,15941,15992,0.995103
C,CParser.java,1770,1821,Java8,Java8Parser.java,16019,16070,0.983926
C,CParser.java,1770,1821,SimpleC,SimpleCParser.java,202,251,0.966151
C,CParser.java,1848,1899,C,CParser.java,1926,1977,0.973426
C,CParser.java,1848,1899,C,CParser.java,2004,2055,0.978771
C,CParser.java,1848,1899,C,CParser.java,2261,2312,0.974814
C,CParser.java,1848,1899,C,CParser.java,2656,2707,0.948490
C,CParser.java,1848,1899,C,CParser.java,3136,3185,0.948003
C,CParser.java,1848,1899,C,CParser.java,3386,3437,0.948490
C,CParser.java,1848,1899,C,CParser.java,3629,3680,0.956132
C,CParser.java,1848,1899,C,CParser.java,5095,5144,0.948003
C,CParser.java,1848,1899,C,CParser.java,5227,5278,0.955274
C,CParser.java,1848,1899,C,CParser.java,5376,5427,0.955304
C,CParser.java,1848,1899,C,CParser.java,5509,5569,0.904989
C,CParser.java,1848,1899,C,CParser.java,6198,6247,0.955735
C,CParser.java,1848,1899,C,CParser.java,6733,6782,0.948003
C,CParser.java,1848,1899,C,CParser.java,7275,7326,0.971240
C,CParser.java,1848,1899,C,CParser.java,7506,7555,0.958354
C,CParser.java,1848,1899,C,CParser.java,7715,7764,0.955735
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,3453,3504,0.960502
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,3531,3582,0.960502
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,3609,3660,0.968958
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,3687,3738,0.961630
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,3765,3816,0.966078
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,4101,4152,0.975847
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,4612,4661,0.959232
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,5403,5452,0.959232
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,7549,7600,0.959589
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,8571,8620,0.959452
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,9315,9366,0.959589
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,10853,10904,0.959589
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,12295,12346,0.959806
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,12501,12550,0.959232
C,CParser.java,1848,1899,CPP14,CPP14Parser.java,13628,13679,0.959589
C,CParser.java,1848,1899,Java8,Java8Parser.java,1879,1930,0.958745
C,CParser.java,1848,1899,Java8,Java8Parser.java,2012,2063,0.964262
C,CParser.java,1848,1899,Java8,Java8Parser.java,2182,2233,0.958745
C,CParser.java,1848,1899,Java8,Java8Parser.java,15707,15758,0.979352
C,CParser.java,1848,1899,Java8,Java8Parser.java,15785,15836,0.977088
C,CParser.java,1848,1899,Java8,Java8Parser.java,15863,15914,0.994726
C,CParser.java,1848,1899,Java8,Java8Parser.java,15941,15992,0.985888
C,CParser.java,1848,1899,Java8,Java8Parser.java,16019,16070,0.973450
C,CParser.java,1848,1899,SimpleC,SimpleCParser.java,202,251,0.959350
C,CParser.java,1926,1977,C,CParser.java,2004,2055,0.983339
C,CParser.java,1926,1977,C,CParser.java,2261,2312,0.976743
C,CParser.java,1926,1977,C,CParser.java,2656,2707,0.952132
C,CParser.java,1926,1977,C,CParser.java,3136,3185,0.949878
C,CParser.java,1926,1977,C,CParser.java,3386,3437,0.950367
C,CParser.java,1926,1977,C,CParser.java,3629,3680,0.958024
C,CParser.java,1926,1977,C,CParser.java,5095,5144,0.949878
C,CParser.java,1926,1977,C,CParser.java,5227,5278,0.957164
C,CParser.java,1926,1977,C,CParser.java,5376,5427,0.957195
C,CParser.java,1926,1977,C,CParser.java,5509,5569,0.906780
C,CParser.java,1926,1977,C,CParser.java,6198,6247,0.957626
C,CParser.java,1926,1977,C,CParser.java,6733,6782,0.949878
C,CParser.java,1926,1977,C,CParser.java,7275,7326,0.973161
C,CParser.java,1926,1977,C,CParser.java,7506,7555,0.960250
C,CParser.java,1926,1977,C,CParser.java,7715,7764,0.957626
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,3453,3504,0.965078
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,3531,3582,0.962402
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,3609,3660,0.963294
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,3687,3738,0.972446
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,3765,3816,0.965316
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,4101,4152,0.977778
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,4612,4661,0.961130
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,5403,5452,0.961130
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,7549,7600,0.961488
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,8571,8620,0.961351
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,9315,9366,0.961488
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,10853,10904,0.961488
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,12295,12346,0.961705
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,12501,12550,0.961130
C,CParser.java,1926,1977,CPP14,CPP14Parser.java,13628,13679,0.961488
C,CParser.java,1926,1977,Java,JavaParser.java,1584,1651,0.902079
C,CParser.java,1926,1977,Java8,Java8Parser.java,1879,1930,0.960642
C,CParser.java,1926,1977,Java8,Java8Parser.java,2012,2063,0.957323
C,CParser.java,1926,1977,Java8,Java8Parser.java,2182,2233,0.960642
C,CParser.java,1926,1977,Java8,Java8Parser.java,15707,15758,0.975567
C,CParser.java,1926,1977,Java8,Java8Parser.java,15785,15836,0.986090
C,CParser.java,1926,1977,Java8,Java8Parser.java,15863,15914,0.976408
C,CParser.java,1926,1977,Java8,Java8Parser.java,15941,15992,0.980751
C,CParser.java,1926,1977,Java8,Java8Parser.java,16019,16070,0.986046
C,CParser.java,1926,1977,SimpleC,SimpleCParser.java,202,251,0.961248
C,CParser.java,2004,2055,C,CParser.java,2261,2312,0.973321
C,CParser.java,2004,2055,C,CParser.java,2656,2707,0.947038
C,CParser.java,2004,2055,C,CParser.java,3136,3185,0.946551
C,CParser.java,2004,2055,C,CParser.java,3386,3437,0.947038
C,CParser.java,2004,2055,C,CParser.java,3629,3680,0.954669
C,CParser.java,2004,2055,C,CParser.java,5095,5144,0.946551
C,CParser.java,2004,2055,C,CParser.java,5227,5278,0.953812
C,CParser.java,2004,2055,C,CParser.java,5376,5427,0.953842
C,CParser.java,2004,2055,C,CParser.java,5509,5569,0.903604
C,CParser.java,2004,2055,C,CParser.java,6198,6247,0.954271
C,CParser.java,2004,2055,C,CParser.java,6733,6782,0.946551
C,CParser.java,2004,2055,C,CParser.java,7275,7326,0.969753
C,CParser.java,2004,2055,C,CParser.java,7506,7555,0.956887
C,CParser.java,2004,2055,C,CParser.java,7715,7764,0.954271
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,3453,3504,0.959920
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,3531,3582,0.959031
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,3609,3660,0.961698
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,3687,3738,0.960158
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,3765,3816,0.969040
C,CParser.java,2004,2055,CPP14,CPP14Parser.java,4101,4152,0.974354
